OBJECTID,stop_UID,stop_agency,stop_id,route_id
757,MTS_10934,MTS,10934,7
758,MTS_10935,MTS,10935,5
759,MTS_10936,MTS,10936,235
760,MTS_10936,MTS,10936,25
761,MTS_10937,MTS,10937,11
762,MTS_10938,MTS,10938,4
763,MTS_10939,MTS,10939,11
764,MTS_10941,MTS,10941,25
765,MTS_10941,MTS,10941,928
766,MTS_10942,MTS,10942,1
767,MTS_10943,MTS,10943,7
768,MTS_10946,MTS,10946,12
769,MTS_10947,MTS,10947,11
770,MTS_10948,MTS,10948,12
771,MTS_10949,MTS,10949,3
772,MTS_10950,MTS,10950,4
773,MTS_10951,MTS,10951,5
774,MTS_10953,MTS,10953,4
775,MTS_10956,MTS,10956,3
776,MTS_10960,MTS,10960,1
777,MTS_10962,MTS,10962,3
778,MTS_10963,MTS,10963,5
779,MTS_10966,MTS,10966,932
780,MTS_10966,MTS,10966,955
781,MTS_10966,MTS,10966,962
782,MTS_10966,MTS,10966,963
783,MTS_10966,MTS,10966,968
784,MTS_10967,MTS,10967,12
785,MTS_10968,MTS,10968,14
786,MTS_10970,MTS,10970,7
787,MTS_10970,MTS,10970,965
788,MTS_10973,MTS,10973,11
789,MTS_10975,MTS,10975,12
790,MTS_10977,MTS,10977,5
791,MTS_10978,MTS,10978,7
792,MTS_10978,MTS,10978,965
793,MTS_10979,MTS,10979,964
794,MTS_10980,MTS,10980,965
795,MTS_10981,MTS,10981,965
796,MTS_10982,MTS,10982,3
797,MTS_10983,MTS,10983,5
798,MTS_10986,MTS,10986,1
799,MTS_10986,MTS,10986,215
800,MTS_10987,MTS,10987,12
801,MTS_10987,MTS,10987,955
802,MTS_10989,MTS,10989,10
803,MTS_10989,MTS,10989,7
804,MTS_10989,MTS,10989,965
805,MTS_10990,MTS,10990,25
806,MTS_10992,MTS,10992,7
807,MTS_10992,MTS,10992,965
808,MTS_10993,MTS,10993,4
809,MTS_10994,MTS,10994,7
810,MTS_11936,MTS,11936,43
811,MTS_11937,MTS,11937,41
812,MTS_11938,MTS,11938,41
813,MTS_11939,MTS,11939,105
814,MTS_11939,MTS,11939,43
815,MTS_11941,MTS,11941,105
816,MTS_11941,MTS,11941,43
817,MTS_11942,MTS,11942,105
818,MTS_11944,MTS,11944,105
819,MTS_11945,MTS,11945,105
820,MTS_11945,MTS,11945,43
821,MTS_11946,MTS,11946,105
822,MTS_11948,MTS,11948,105
823,MTS_11949,MTS,11949,44
824,MTS_11950,MTS,11950,105
825,MTS_11951,MTS,11951,105
826,MTS_11952,MTS,11952,44
827,MTS_11953,MTS,11953,41
828,MTS_11954,MTS,11954,41
829,MTS_11955,MTS,11955,41
830,MTS_11957,MTS,11957,10
831,MTS_11958,MTS,11958,105
832,MTS_11964,MTS,11964,41
833,MTS_11966,MTS,11966,41
834,MTS_11967,MTS,11967,41
835,MTS_11968,MTS,11968,41
836,MTS_11970,MTS,11970,41
837,MTS_11971,MTS,11971,41
838,MTS_11972,MTS,11972,41
839,MTS_11976,MTS,11976,41
840,MTS_11983,MTS,11983,44
841,MTS_11984,MTS,11984,44
842,MTS_11986,MTS,11986,280
843,MTS_11986,MTS,11986,290
844,MTS_11990,MTS,11990,44
845,MTS_11992,MTS,11992,83
846,MTS_11994,MTS,11994,280
847,MTS_11994,MTS,11994,290
848,MTS_11995,MTS,11995,928
849,MTS_11997,MTS,11997,83
850,MTS_11998,MTS,11998,83
851,MTS_12003,MTS,12003,83
852,MTS_12004,MTS,12004,83
853,MTS_12006,MTS,12006,120
854,MTS_12007,MTS,12007,120
855,MTS_12007,MTS,12007,44
856,MTS_12008,MTS,12008,120
857,MTS_12009,MTS,12009,3
858,MTS_12012,MTS,12012,11
859,MTS_12012,MTS,12012,110
860,MTS_12012,MTS,12012,2
861,MTS_12012,MTS,12012,7
862,MTS_12013,MTS,12013,11
863,MTS_12014,MTS,12014,11
864,MTS_12015,MTS,12015,11
865,MTS_12016,MTS,12016,11
866,MTS_12017,MTS,12017,11
867,MTS_12018,MTS,12018,11
868,MTS_12019,MTS,12019,11
869,MTS_12020,MTS,12020,11
870,MTS_12021,MTS,12021,44
871,MTS_12023,MTS,12023,44
872,MTS_12025,MTS,12025,3
873,MTS_12027,MTS,12027,120
874,MTS_12027,MTS,12027,3
875,MTS_12028,MTS,12028,3
876,MTS_12032,MTS,12032,3
877,MTS_12034,MTS,12034,3
878,MTS_12035,MTS,12035,3
879,MTS_12036,MTS,12036,120
880,MTS_12036,MTS,12036,3
881,MTS_12037,MTS,12037,3
882,MTS_12039,MTS,12039,3
883,MTS_30418,MTS,30418,701
884,MTS_30420,MTS,30420,701
885,MTS_30422,MTS,30422,701
886,MTS_30423,MTS,30423,701
887,MTS_30432,MTS,30432,704
888,MTS_30436,MTS,30436,704
889,MTS_30463,MTS,30463,701
890,MTS_30463,MTS,30463,932
891,MTS_30467,MTS,30467,701
892,MTS_30468,MTS,30468,701
893,MTS_30470,MTS,30470,701
894,MTS_30471,MTS,30471,701
895,MTS_30473,MTS,30473,701
896,MTS_30476,MTS,30476,704
897,MTS_30484,MTS,30484,704
898,MTS_30485,MTS,30485,704
899,MTS_30486,MTS,30486,705
900,MTS_30494,MTS,30494,705
901,MTS_30494,MTS,30494,707
902,MTS_30494,MTS,30494,709
903,MTS_30507,MTS,30507,704
904,MTS_30509,MTS,30509,705
905,MTS_30511,MTS,30511,707
906,MTS_30519,MTS,30519,705
907,MTS_30524,MTS,30524,701
908,MTS_30526,MTS,30526,701
909,MTS_30529,MTS,30529,707
910,MTS_30541,MTS,30541,705
911,MTS_30541,MTS,30541,707
912,MTS_30541,MTS,30541,709
913,MTS_30543,MTS,30543,707
914,MTS_30549,MTS,30549,701
915,MTS_30554,MTS,30554,709
916,MTS_30555,MTS,30555,709
917,MTS_30557,MTS,30557,709
918,MTS_30602,MTS,30602,701
919,MTS_30603,MTS,30603,701
920,MTS_30607,MTS,30607,709
921,MTS_30640,MTS,30640,701
922,MTS_30641,MTS,30641,701
923,MTS_30644,MTS,30644,701
924,MTS_30645,MTS,30645,701
925,MTS_30648,MTS,30648,704
926,MTS_30649,MTS,30649,701
927,MTS_30650,MTS,30650,701
928,MTS_30651,MTS,30651,701
929,MTS_30652,MTS,30652,704
930,MTS_30656,MTS,30656,712
931,MTS_30657,MTS,30657,709
932,MTS_30657,MTS,30657,712
933,MTS_30663,MTS,30663,704
934,MTS_30664,MTS,30664,704
935,MTS_30665,MTS,30665,704
936,MTS_30671,MTS,30671,704
937,MTS_30671,MTS,30671,712
938,MTS_30675,MTS,30675,704
939,MTS_30675,MTS,30675,712
940,MTS_30677,MTS,30677,712
941,MTS_39001,MTS,39001,701
942,MTS_39002,MTS,39002,701
943,MTS_39002,MTS,39002,704
944,MTS_39003,MTS,39003,701
945,MTS_39004,MTS,39004,704
946,MTS_39006,MTS,39006,704
947,MTS_39007,MTS,39007,704
948,MTS_39008,MTS,39008,704
949,MTS_39009,MTS,39009,704
950,MTS_39009,MTS,39009,712
951,MTS_39010,MTS,39010,704
952,MTS_39011,MTS,39011,704
953,MTS_39012,MTS,39012,704
954,MTS_39013,MTS,39013,704
955,MTS_39014,MTS,39014,704
956,MTS_39015,MTS,39015,707
957,MTS_39016,MTS,39016,707
958,MTS_39017,MTS,39017,707
959,MTS_39018,MTS,39018,707
960,MTS_39019,MTS,39019,707
961,MTS_39020,MTS,39020,707
962,MTS_39021,MTS,39021,707
963,MTS_39022,MTS,39022,707
964,MTS_39023,MTS,39023,707
965,MTS_39025,MTS,39025,707
966,MTS_39026,MTS,39026,707
967,MTS_39027,MTS,39027,707
968,MTS_39027,MTS,39027,709
969,MTS_39029,MTS,39029,712
970,MTS_39030,MTS,39030,712
971,MTS_39031,MTS,39031,712
972,MTS_39032,MTS,39032,712
973,MTS_39033,MTS,39033,712
974,MTS_39034,MTS,39034,712
975,MTS_39035,MTS,39035,712
976,MTS_39036,MTS,39036,712
977,MTS_39037,MTS,39037,712
978,MTS_39038,MTS,39038,712
979,MTS_39039,MTS,39039,712
980,MTS_39040,MTS,39040,712
981,MTS_39041,MTS,39041,712
982,MTS_39042,MTS,39042,712
983,MTS_39043,MTS,39043,712
984,MTS_39044,MTS,39044,712
985,MTS_39045,MTS,39045,709
986,MTS_39046,MTS,39046,709
987,MTS_39047,MTS,39047,709
988,MTS_39048,MTS,39048,709
989,MTS_39049,MTS,39049,709
990,MTS_39050,MTS,39050,709
991,MTS_39051,MTS,39051,705
992,MTS_39054,MTS,39054,705
993,MTS_39055,MTS,39055,709
994,MTS_39056,MTS,39056,712
995,MTS_40006,MTS,40006,944
996,MTS_40007,MTS,40007,944
997,MTS_40009,MTS,40009,944
998,MTS_40009,MTS,40009,945
999,MTS_40009,MTS,40009,946
1000,MTS_40010,MTS,40010,944
1001,MTS_40010,MTS,40010,945
1002,MTS_40010,MTS,40010,946
1003,MTS_40011,MTS,40011,944
1004,MTS_40011,MTS,40011,945
1005,MTS_40011,MTS,40011,946
1006,MTS_40016,MTS,40016,946
1007,MTS_40018,MTS,40018,946
1008,MTS_40021,MTS,40021,856
1009,MTS_40033,MTS,40033,855
1010,MTS_40041,MTS,40041,856
1011,MTS_40044,MTS,40044,115
1012,MTS_40046,MTS,40046,855
1013,MTS_40047,MTS,40047,856
1014,MTS_40049,MTS,40049,855
1015,MTS_40052,MTS,40052,855
1016,MTS_40054,MTS,40054,856
1017,MTS_40055,MTS,40055,855
1018,MTS_40057,MTS,40057,833
1019,MTS_40058,MTS,40058,832
1020,MTS_40059,MTS,40059,816
1021,MTS_40059,MTS,40059,872
1022,MTS_40059,MTS,40059,875
1023,MTS_40060,MTS,40060,856
1024,MTS_40063,MTS,40063,872
1025,MTS_40065,MTS,40065,816
1026,MTS_40065,MTS,40065,875
1027,MTS_40067,MTS,40067,872
1028,MTS_40068,MTS,40068,864
1029,MTS_40071,MTS,40071,856
1030,MTS_40072,MTS,40072,833
1031,MTS_40076,MTS,40076,864
1032,MTS_40084,MTS,40084,864
1033,MTS_40086,MTS,40086,815
1034,MTS_40086,MTS,40086,864
1035,MTS_40087,MTS,40087,816
1036,MTS_40087,MTS,40087,875
1037,MTS_40089,MTS,40089,848
1038,MTS_40090,MTS,40090,891
1039,MTS_40090,MTS,40090,892
1040,MTS_40094,MTS,40094,838
1041,MTS_40095,MTS,40095,838
1042,MTS_40096,MTS,40096,838
1043,MTS_40097,MTS,40097,838
1044,MTS_40098,MTS,40098,838
1045,MTS_40099,MTS,40099,838
1046,MTS_40100,MTS,40100,838
1047,MTS_40100,MTS,40100,888
1048,MTS_40101,MTS,40101,838
1049,MTS_40101,MTS,40101,888
1050,MTS_40102,MTS,40102,838
1051,MTS_40102,MTS,40102,888
1052,MTS_40103,MTS,40103,838
1053,MTS_40103,MTS,40103,888
1054,MTS_40108,MTS,40108,944
1055,MTS_40109,MTS,40109,944
1056,MTS_40110,MTS,40110,944
1057,MTS_40111,MTS,40111,944
1058,MTS_40113,MTS,40113,944
1059,MTS_40114,MTS,40114,944
1060,MTS_40114,MTS,40114,945
1061,MTS_40114,MTS,40114,946
1062,MTS_40116,MTS,40116,944
1063,MTS_40116,MTS,40116,945
1064,MTS_40116,MTS,40116,946
1065,MTS_40118,MTS,40118,944
1066,MTS_40118,MTS,40118,945
1067,MTS_40118,MTS,40118,946
1068,MTS_40130,MTS,40130,856
1069,MTS_40130,MTS,40130,936
1070,MTS_40131,MTS,40131,946
1071,MTS_40132,MTS,40132,854
1072,MTS_40134,MTS,40134,854
1073,MTS_40142,MTS,40142,854
1074,MTS_40157,MTS,40157,852
1075,MTS_40161,MTS,40161,855
1076,MTS_40165,MTS,40165,855
1077,MTS_40166,MTS,40166,115
1078,MTS_40167,MTS,40167,855
1079,MTS_40168,MTS,40168,115
1080,MTS_40170,MTS,40170,856
1081,MTS_40173,MTS,40173,834
1082,MTS_40176,MTS,40176,855
1083,MTS_40179,MTS,40179,115
1084,MTS_40180,MTS,40180,815
1085,MTS_40180,MTS,40180,848
1086,MTS_40180,MTS,40180,864
1087,MTS_40180,MTS,40180,874
1088,MTS_40180,MTS,40180,888
1089,MTS_40180,MTS,40180,891
1090,MTS_40180,MTS,40180,892
1091,MTS_40184,MTS,40184,833
1092,MTS_40184,MTS,40184,848
1093,MTS_40184,MTS,40184,874
1094,MTS_40184,MTS,40184,891
1095,MTS_40184,MTS,40184,892
1096,MTS_40187,MTS,40187,833
1097,MTS_40188,MTS,40188,816
1098,MTS_40188,MTS,40188,875
1099,MTS_40189,MTS,40189,816
1100,MTS_40189,MTS,40189,875
1101,MTS_40190,MTS,40190,864
1102,MTS_40191,MTS,40191,848
1103,MTS_40191,MTS,40191,874
1104,MTS_40192,MTS,40192,856
1105,MTS_40193,MTS,40193,864
1106,MTS_40194,MTS,40194,848
1107,MTS_40194,MTS,40194,874
1108,MTS_40195,MTS,40195,816
1109,MTS_40195,MTS,40195,875
1110,MTS_40197,MTS,40197,816
1111,MTS_40197,MTS,40197,875
1112,MTS_40201,MTS,40201,816
1113,MTS_40201,MTS,40201,875
1114,MTS_40202,MTS,40202,848
1115,MTS_40202,MTS,40202,874
1116,MTS_40204,MTS,40204,816
1117,MTS_40204,MTS,40204,875
1118,MTS_40205,MTS,40205,816
1119,MTS_40205,MTS,40205,875
1120,MTS_40206,MTS,40206,864
1121,MTS_40207,MTS,40207,848
1122,MTS_40207,MTS,40207,874
1123,MTS_40210,MTS,40210,816
1124,MTS_40210,MTS,40210,875
1125,MTS_40213,MTS,40213,816
1126,MTS_40213,MTS,40213,875
1127,MTS_40214,MTS,40214,816
1128,MTS_40214,MTS,40214,856
1129,MTS_40216,MTS,40216,874
1130,MTS_40217,MTS,40217,816
1131,MTS_40219,MTS,40219,816
1132,MTS_40219,MTS,40219,875
1133,MTS_40221,MTS,40221,874
1134,MTS_40222,MTS,40222,848
1135,MTS_40223,MTS,40223,816
1136,MTS_40224,MTS,40224,816
1137,MTS_40225,MTS,40225,874
1138,MTS_40227,MTS,40227,848
1139,MTS_40232,MTS,40232,838
1140,MTS_40233,MTS,40233,838
1141,MTS_40234,MTS,40234,838
1142,MTS_40235,MTS,40235,838
1143,MTS_40236,MTS,40236,838
1144,MTS_40239,MTS,40239,838
1145,MTS_40240,MTS,40240,838
1146,MTS_40240,MTS,40240,888
1147,MTS_40241,MTS,40241,838
1148,MTS_40241,MTS,40241,888
1149,MTS_40242,MTS,40242,838
1150,MTS_40242,MTS,40242,888
1151,MTS_40243,MTS,40243,838
1152,MTS_40243,MTS,40243,888
1153,MTS_40244,MTS,40244,280
1154,MTS_40244,MTS,40244,290
1155,MTS_40250,MTS,40250,944
1156,MTS_40251,MTS,40251,944
1157,MTS_40252,MTS,40252,944
1158,MTS_40252,MTS,40252,945
1159,MTS_40255,MTS,40255,946
1160,MTS_40259,MTS,40259,834
1161,MTS_40262,MTS,40262,854
1162,MTS_40274,MTS,40274,855
1163,MTS_40276,MTS,40276,851
1164,MTS_40276,MTS,40276,856
1165,MTS_40277,MTS,40277,855
1166,MTS_40279,MTS,40279,855
1167,MTS_10994,MTS,10994,965
1168,MTS_10997,MTS,10997,4
1169,MTS_10998,MTS,10998,5
1170,MTS_10999,MTS,10999,10
1171,MTS_10999,MTS,10999,7
1172,MTS_10999,MTS,10999,965
1173,MTS_11000,MTS,11000,12
1174,MTS_11000,MTS,11000,3
1175,MTS_11005,MTS,11005,7
1176,MTS_11007,MTS,11007,4
1177,MTS_11008,MTS,11008,705
1178,MTS_11008,MTS,11008,929
1179,MTS_11009,MTS,11009,11
1180,MTS_11010,MTS,11010,1
1181,MTS_11011,MTS,11011,12
1182,MTS_11012,MTS,11012,916
1183,MTS_11013,MTS,11013,1
1184,MTS_11014,MTS,11014,10
1185,MTS_11014,MTS,11014,7
1186,MTS_11014,MTS,11014,852
1187,MTS_11015,MTS,11015,4
1188,MTS_11016,MTS,11016,14
1189,MTS_11017,MTS,11017,7
1190,MTS_11017,MTS,11017,852
1191,MTS_11019,MTS,11019,916
1192,MTS_11020,MTS,11020,916
1193,MTS_11021,MTS,11021,10
1194,MTS_11021,MTS,11021,7
1195,MTS_11021,MTS,11021,852
1196,MTS_11022,MTS,11022,4
1197,MTS_11023,MTS,11023,916
1198,MTS_11024,MTS,11024,12
1199,MTS_11025,MTS,11025,1
1200,MTS_11026,MTS,11026,917
1201,MTS_11027,MTS,11027,916
1202,MTS_11029,MTS,11029,916
1203,MTS_11030,MTS,11030,945
1204,MTS_11031,MTS,11031,11
1205,MTS_11031,MTS,11031,955
1206,MTS_11032,MTS,11032,916
1207,MTS_11033,MTS,11033,1
1208,MTS_11037,MTS,11037,14
1209,MTS_11038,MTS,11038,945
1210,MTS_11039,MTS,11039,14
1211,MTS_11040,MTS,11040,852
1212,MTS_11041,MTS,11041,115
1213,MTS_11042,MTS,11042,4
1214,MTS_11042,MTS,11042,961
1215,MTS_11044,MTS,11044,1
1216,MTS_11047,MTS,11047,4
1217,MTS_11047,MTS,11047,961
1218,MTS_11049,MTS,11049,1
1219,MTS_11050,MTS,11050,14
1220,MTS_11051,MTS,11051,12
1221,MTS_11052,MTS,11052,852
1222,MTS_11053,MTS,11053,1
1223,MTS_11053,MTS,11053,14
1224,MTS_11054,MTS,11054,4
1225,MTS_11056,MTS,11056,4
1226,MTS_11058,MTS,11058,916
1227,MTS_11061,MTS,11061,115
1228,MTS_11062,MTS,11062,916
1229,MTS_11063,MTS,11063,12
1230,MTS_11065,MTS,11065,1
1231,MTS_11067,MTS,11067,12
1232,MTS_11068,MTS,11068,852
1233,MTS_11069,MTS,11069,4
1234,MTS_11070,MTS,11070,12
1235,MTS_11071,MTS,11071,4
1236,MTS_11072,MTS,11072,115
1237,MTS_11074,MTS,11074,852
1238,MTS_11076,MTS,11076,4
1239,MTS_11079,MTS,11079,1
1240,MTS_11080,MTS,11080,1
1241,MTS_11081,MTS,11081,4
1242,MTS_11083,MTS,11083,936
1243,MTS_11085,MTS,11085,115
1244,MTS_11089,MTS,11089,852
1245,MTS_11106,MTS,11106,30
1246,MTS_11107,MTS,11107,140
1247,MTS_11107,MTS,11107,30
1248,MTS_11108,MTS,11108,30
1249,MTS_11111,MTS,11111,140
1250,MTS_11111,MTS,11111,30
1251,MTS_11112,MTS,11112,140
1252,MTS_11112,MTS,11112,30
1253,MTS_11113,MTS,11113,30
1254,MTS_11115,MTS,11115,27
1255,MTS_11116,MTS,11116,923
1256,MTS_11117,MTS,11117,27
1257,MTS_11119,MTS,11119,30
1258,MTS_11119,MTS,11119,8
1259,MTS_11121,MTS,11121,8
1260,MTS_11122,MTS,11122,27
1261,MTS_11123,MTS,11123,8
1262,MTS_11124,MTS,11124,27
1263,MTS_11125,MTS,11125,923
1264,MTS_11127,MTS,11127,27
1265,MTS_11128,MTS,11128,923
1266,MTS_11129,MTS,11129,30
1267,MTS_11129,MTS,11129,8
1268,MTS_11131,MTS,11131,8
1269,MTS_11132,MTS,11132,35
1270,MTS_11133,MTS,11133,923
1271,MTS_11134,MTS,11134,923
1272,MTS_11135,MTS,11135,27
1273,MTS_11136,MTS,11136,30
1274,MTS_11136,MTS,11136,8
1275,MTS_11137,MTS,11137,923
1276,MTS_11138,MTS,11138,923
1277,MTS_11140,MTS,11140,35
1278,MTS_11141,MTS,11141,30
1279,MTS_11142,MTS,11142,27
1280,MTS_11143,MTS,11143,923
1281,MTS_11145,MTS,11145,923
1282,MTS_11147,MTS,11147,30
1283,MTS_11150,MTS,11150,35
1284,MTS_11151,MTS,11151,202
1285,MTS_11151,MTS,11151,30
1286,MTS_11152,MTS,11152,27
1287,MTS_11152,MTS,11152,8
1288,MTS_11153,MTS,11153,201
1289,MTS_11153,MTS,11153,41
1290,MTS_11153,MTS,11153,921
1291,MTS_11154,MTS,11154,202
1292,MTS_11155,MTS,11155,923
1293,MTS_11156,MTS,11156,27
1294,MTS_11156,MTS,11156,8
1295,MTS_11158,MTS,11158,30
1296,MTS_11161,MTS,11161,923
1297,MTS_11162,MTS,11162,35
1298,MTS_11163,MTS,11163,30
1299,MTS_11166,MTS,11166,30
1300,MTS_11167,MTS,11167,31
1301,MTS_11167,MTS,11167,60
1302,MTS_11167,MTS,11167,921
1303,MTS_11167,MTS,11167,979
1304,MTS_11168,MTS,11168,27
1305,MTS_11168,MTS,11168,43
1306,MTS_11169,MTS,11169,35
1307,MTS_11170,MTS,11170,105
1308,MTS_11171,MTS,11171,105
1309,MTS_11173,MTS,11173,28
1310,MTS_11175,MTS,11175,105
1311,MTS_11176,MTS,11176,105
1312,MTS_11177,MTS,11177,105
1313,MTS_11180,MTS,11180,105
1314,MTS_11180,MTS,11180,43
1315,MTS_11182,MTS,11182,27
1316,MTS_11182,MTS,11182,43
1317,MTS_11186,MTS,11186,43
1318,MTS_11189,MTS,11189,43
1319,MTS_11195,MTS,11195,44
1320,MTS_11200,MTS,11200,43
1321,MTS_11202,MTS,11202,27
1322,MTS_11208,MTS,11208,43
1323,MTS_11209,MTS,11209,27
1324,MTS_11210,MTS,11210,31
1325,MTS_11212,MTS,11212,43
1326,MTS_11213,MTS,11213,83
1327,MTS_11214,MTS,11214,31
1328,MTS_11216,MTS,11216,27
1329,MTS_11217,MTS,11217,83
1330,MTS_11221,MTS,11221,10
1331,MTS_11221,MTS,11221,83
1332,MTS_11223,MTS,11223,31
1333,MTS_11224,MTS,11224,27
1334,MTS_11225,MTS,11225,1
1335,MTS_11225,MTS,11225,120
1336,MTS_11225,MTS,11225,88
1337,MTS_11227,MTS,11227,31
1338,MTS_11230,MTS,11230,41
1339,MTS_11233,MTS,11233,31
1340,MTS_11236,MTS,11236,3
1341,MTS_11238,MTS,11238,120
1342,MTS_11238,MTS,11238,41
1343,MTS_11240,MTS,11240,11
1344,MTS_11241,MTS,11241,31
1345,MTS_11242,MTS,11242,6
1346,MTS_11243,MTS,11243,10
1347,MTS_11243,MTS,11243,3
1348,MTS_11244,MTS,11244,44
1349,MTS_11245,MTS,11245,10
1350,MTS_11245,MTS,11245,11
1351,MTS_11245,MTS,11245,120
1352,MTS_11247,MTS,11247,43
1353,MTS_11247,MTS,11247,60
1354,MTS_11248,MTS,11248,6
1355,MTS_11250,MTS,11250,928
1356,MTS_11251,MTS,11251,31
1357,MTS_11252,MTS,11252,27
1358,MTS_11253,MTS,11253,120
1359,MTS_11254,MTS,11254,1
1360,MTS_11254,MTS,11254,10
1361,MTS_11254,MTS,11254,11
1362,MTS_11255,MTS,11255,43
1363,MTS_11255,MTS,11255,44
1364,MTS_11255,MTS,11255,60
1365,MTS_11256,MTS,11256,3
1366,MTS_11256,MTS,11256,5
1367,MTS_11257,MTS,11257,110
1368,MTS_11257,MTS,11257,921
1369,MTS_11258,MTS,11258,4
1370,MTS_11260,MTS,11260,43
1371,MTS_11260,MTS,11260,44
1372,MTS_11261,MTS,11261,31
1373,MTS_11262,MTS,11262,12
1374,MTS_11263,MTS,11263,3
1375,MTS_11263,MTS,11263,5
1376,MTS_11264,MTS,11264,3
1377,MTS_11264,MTS,11264,5
1378,MTS_11265,MTS,11265,31
1379,MTS_11266,MTS,11266,11
1380,MTS_11269,MTS,11269,43
1381,MTS_11269,MTS,11269,44
1382,MTS_11270,MTS,11270,1
1383,MTS_11271,MTS,11271,11
1384,MTS_11272,MTS,11272,110
1385,MTS_11272,MTS,11272,237
1386,MTS_11272,MTS,11272,921
1387,MTS_11274,MTS,11274,31
1388,MTS_11275,MTS,11275,3
1389,MTS_11275,MTS,11275,5
1390,MTS_11276,MTS,11276,6
1391,MTS_11277,MTS,11277,12
1392,MTS_11278,MTS,11278,25
1393,MTS_11279,MTS,11279,929
1394,MTS_11280,MTS,11280,2
1395,MTS_11282,MTS,11282,110
1396,MTS_11282,MTS,11282,921
1397,MTS_11284,MTS,11284,12
1398,MTS_11286,MTS,11286,60
1399,MTS_11287,MTS,11287,928
1400,MTS_11288,MTS,11288,2
1401,MTS_11289,MTS,11289,110
1402,MTS_11289,MTS,11289,921
1403,MTS_11290,MTS,11290,1
1404,MTS_11290,MTS,11290,6
1405,MTS_11291,MTS,11291,11
1406,MTS_11292,MTS,11292,31
1407,MTS_11294,MTS,11294,110
1408,MTS_11294,MTS,11294,921
1409,MTS_11295,MTS,11295,235
1410,MTS_11295,MTS,11295,25
1411,MTS_11295,MTS,11295,928
1412,MTS_11296,MTS,11296,1
1413,MTS_11296,MTS,11296,215
1414,MTS_11296,MTS,11296,6
1415,MTS_11297,MTS,11297,11
1416,MTS_11298,MTS,11298,10
1417,MTS_11298,MTS,11298,7
1418,MTS_11299,MTS,11299,12
1419,MTS_11300,MTS,11300,2
1420,MTS_11301,MTS,11301,7
1421,MTS_11302,MTS,11302,110
1422,MTS_11302,MTS,11302,921
1423,MTS_11303,MTS,11303,1
1424,MTS_11304,MTS,11304,5
1425,MTS_11307,MTS,11307,60
1426,MTS_11308,MTS,11308,929
1427,MTS_11309,MTS,11309,12
1428,MTS_11310,MTS,11310,3
1429,MTS_11311,MTS,11311,4
1430,MTS_11315,MTS,11315,7
1431,MTS_11316,MTS,11316,12
1432,MTS_11317,MTS,11317,5
1433,MTS_11319,MTS,11319,3
1434,MTS_11320,MTS,11320,110
1435,MTS_11320,MTS,11320,237
1436,MTS_11320,MTS,11320,921
1437,MTS_11321,MTS,11321,25
1438,MTS_11323,MTS,11323,4
1439,MTS_11324,MTS,11324,3
1440,MTS_11327,MTS,11327,11
1441,MTS_11329,MTS,11329,1
1442,MTS_11331,MTS,11331,7
1443,MTS_11333,MTS,11333,1
1444,MTS_11334,MTS,11334,215
1445,MTS_11335,MTS,11335,11
1446,MTS_11336,MTS,11336,7
1447,MTS_11337,MTS,11337,12
1448,MTS_11338,MTS,11338,5
1449,MTS_11339,MTS,11339,20
1450,MTS_11342,MTS,11342,11
1451,MTS_11344,MTS,11344,1
1452,MTS_11345,MTS,11345,20
1453,MTS_11346,MTS,11346,3
1454,MTS_11348,MTS,11348,20
1455,MTS_11350,MTS,11350,965
1456,MTS_11351,MTS,11351,1
1457,MTS_11353,MTS,11353,3
1458,MTS_11354,MTS,11354,11
1459,MTS_11355,MTS,11355,1
1460,MTS_11356,MTS,11356,964
1461,MTS_11358,MTS,11358,929
1462,MTS_11358,MTS,11358,955
1463,MTS_11358,MTS,11358,968
1464,MTS_11361,MTS,11361,965
1465,MTS_11364,MTS,11364,1
1466,MTS_11365,MTS,11365,3
1467,MTS_11367,MTS,11367,4
1468,MTS_11368,MTS,11368,5
1469,MTS_11369,MTS,11369,1
1470,MTS_11370,MTS,11370,12
1471,MTS_11370,MTS,11370,955
1472,MTS_11371,MTS,11371,12
1473,MTS_11371,MTS,11371,955
1474,MTS_11375,MTS,11375,4
1475,MTS_11376,MTS,11376,14
1476,MTS_11377,MTS,11377,1
1477,MTS_11377,MTS,11377,215
1478,MTS_11379,MTS,11379,14
1479,MTS_11380,MTS,11380,7
1480,MTS_11382,MTS,11382,12
1481,MTS_11382,MTS,11382,3
1482,MTS_11384,MTS,11384,917
1483,MTS_11385,MTS,11385,705
1484,MTS_11385,MTS,11385,929
1485,MTS_11386,MTS,11386,12
1486,MTS_11388,MTS,11388,14
1487,MTS_11389,MTS,11389,1
1488,MTS_11389,MTS,11389,215
1489,MTS_11390,MTS,11390,11
1490,MTS_11390,MTS,11390,955
1491,MTS_11391,MTS,11391,12
1492,MTS_11393,MTS,11393,916
1493,MTS_11395,MTS,11395,11
1494,MTS_11395,MTS,11395,955
1495,MTS_11396,MTS,11396,14
1496,MTS_11397,MTS,11397,12
1497,MTS_11398,MTS,11398,7
1498,MTS_11398,MTS,11398,852
1499,MTS_11399,MTS,11399,1
1500,MTS_11402,MTS,11402,14
1501,MTS_11403,MTS,11403,7
1502,MTS_11403,MTS,11403,852
1503,MTS_11405,MTS,11405,917
1504,MTS_11406,MTS,11406,1
